sample_id,cs_flow_rate,pb_flow_rate,temperature,residence_time,plqy,emission_peak,fwhm,quality_class,pl_peak_wavelength,pl_peak_intensity,pl_integrated_intensity,pl_fwhm_calculated,abs_edge_wavelength,abs_peak_intensity,abs_integrated,stokes_shift,pl_symmetry,baseline_level
1061,0.58,1.33,123.9,146.1,0.6554,515.77,39.05,good,517.6470588235294,1.0,55.585787783632256,41.176470588235304,400.0,1.0,123.82531882787364,117.64705882352939,0.9568195985083073,0.035060148995389714
1062,0.76,0.7,153.6,170.0,0.9166,513.93,20.44,excellent,514.1176470588235,1.0,32.49821106542941,20.0,400.0,1.0,120.57689396904902,114.11764705882354,0.9157565858384632,0.04731495266560575
1063,0.76,0.7,160.9,70.0,0.92,514.18,22.07,excellent,514.1176470588235,1.0,33.309689784012875,21.17647058823536,400.0,1.0,121.14873923345709,114.11764705882354,0.9133378334272948,0.030492064945680592
1064,2.02,0.68,103.5,234.0,0.3864,512.33,60.0,poor,505.88235294117646,1.0,100.9246786585147,75.29411764705884,400.0,1.0,113.57959987972352,105.88235294117646,0.7469115260126904,0.16288212858983536
1065,2.02,0.73,138.5,92.2,0.5093,512.63,53.44,fair,510.5882352941177,1.0,80.0118058000258,54.117647058823536,400.0,1.0,122.46919990077963,110.58823529411768,0.8330781527464748,0.09800745435255881
1066,1.33,1.26,175.6,110.1,0.6869,516.7,27.03,good,520.0,1.0,46.5066035423177,27.058823529411825,400.0,1.0,123.64570649902427,120.0,0.9836524864494429,0.05577064215938919
1067,0.6,1.34,153.6,153.3,0.5573,516.89,37.0,fair,520.0,1.0,57.76059255799335,36.470588235294144,400.0,1.0,124.61460398061384,120.0,0.9768871425937122,0.06934761108044267
1068,0.6,1.09,110.0,136.7,0.6465,517.31,36.5,good,517.6470588235294,1.0,56.00340971336617,37.64705882352939,400.0,1.0,126.5711186848769,117.64705882352939,0.9041126651837261,0.058264697716828476
1069,0.6,0.7,160.9,186.7,0.7067,516.76,30.7,good,518.8235294117648,1.0,47.53801339629939,30.588235294117624,400.0,1.0,123.53827219149383,118.82352941176475,0.9991409188405336,0.059672248572055685
1070,0.6,0.7,124.5,186.7,0.7742,514.38,28.95,excellent,514.1176470588235,1.0,45.07567448353943,29.41176470588232,400.0,1.0,122.57743341384524,114.11764705882354,0.8901796399021004,0.056820545696121695
1071,1.94,1.37,164.1,119.2,0.92,513.82,23.03,excellent,514.1176470588235,1.0,33.73297023408495,22.35294117647061,400.0,1.0,121.96372662116208,114.11764705882354,0.9355582507387024,0.036413077850366043
1072,0.6,1.21,139.1,153.3,0.5431,519.65,40.62,fair,520.0,1.0,65.11459579637054,42.35294117647061,400.0,1.0,127.9305946698565,120.0,0.8995834107874501,0.09083736953472761
1073,0.73,1.05,128.7,232.1,0.5283,516.16,40.62,fair,517.6470588235294,1.0,65.44477096163172,42.35294117647055,400.0,1.0,124.17394906202293,117.64705882352939,0.9254119513042676,0.09481265672389005
1074,0.6,0.7,146.4,153.3,0.6753,513.78,30.43,good,510.5882352941177,1.0,52.052816945226034,31.764705882352928,400.0,1.0,122.35828570619579,110.58823529411768,0.7291491960096164,0.06845935230837517
1075,0.6,1.34,131.8,203.3,0.6074,519.09,39.93,good,520.0,1.0,60.058632139757776,43.52941176470597,400.0,1.0,124.73235859244059,120.0,0.9178488277723508,0.06396011491721554
1076,0.6,0.96,153.6,103.3,0.6208,519.7,31.55,good,523.5294117647059,1.0,52.95715826231914,30.588235294117624,400.0,1.0,123.30300097985116,123.52941176470586,0.9873457955618838,0.045596216301025685
1077,0.6,1.34,190.0,203.3,0.4112,521.26,44.95,fair,521.1764705882354,1.0,76.68962876299676,49.41176470588232,400.0,1.0,127.23965371444848,121.17647058823536,0.8873589584372565,0.10117547774529094
1078,0.6,1.34,124.5,136.7,0.4351,518.0,45.4,fair,515.2941176470588,1.0,77.21546318484683,52.94117647058829,400.0,1.0,125.00196616859921,115.29411764705878,0.8219841307771494,0.11855611148635456
1079,0.6,0.7,110.0,186.7,0.6408,513.87,39.06,good,514.1176470588235,1.0,57.90506742281501,41.176470588235304,400.0,1.0,121.86044441534852,114.11764705882354,0.8986811086696547,0.05377017609847874
1080,0.6,1.47,168.2,120.0,0.3811,519.8,43.65,poor,515.2941176470588,1.0,82.38228286473316,51.76470588235287,400.0,1.0,117.61765106092656,115.29411764705878,0.829955612095109,0.17313953486706107
1081,0.76,0.7,168.2,220.0,0.7464,514.28,28.87,good,517.6470588235294,1.0,45.94279039941896,27.058823529411768,400.0,1.0,122.74736865707483,117.64705882352939,0.9443765101086264,0.060591814724262796
1082,0.6,0.96,175.5,170.0,0.4543,516.23,40.91,fair,516.4705882352941,1.0,71.2298556888433,45.882352941176464,400.0,1.0,125.82680783678242,116.47058823529414,0.881854616309877,0.06874244677425717
1083,0.6,0.7,139.1,186.7,0.8651,516.9,27.52,excellent,516.4705882352941,1.0,42.91579549963369,28.235294117647072,400.0,1.0,125.88922588779081,116.47058823529414,0.8857074516621631,0.05431803279080103
1084,0.52,1.13,126.9,141.6,0.5559,517.56,43.38,fair,517.6470588235294,1.0,69.02868856577467,47.058823529411825,400.0,1.0,126.04856694018117,117.64705882352939,0.8862626604335844,0.08012175956426339
1085,0.6,0.7,182.7,170.0,0.5684,519.1,37.74,fair,520.0,1.0,60.21440624350103,38.823529411764696,400.0,1.0,125.74589668002413,120.0,0.9192150241650454,0.07317167973152419
1086,0.6,0.96,182.7,220.0,0.5606,519.15,36.99,fair,523.5294117647059,1.0,67.28898455741239,43.529411764705856,400.0,1.0,124.65397969664416,123.52941176470586,0.9925012139065443,0.08071684072735352
1087,0.76,0.7,190.0,220.0,0.6597,516.21,33.37,good,517.6470588235294,1.0,57.08062490428331,34.117647058823536,400.0,1.0,121.41670212721456,117.64705882352939,0.9318446403910862,0.08286250613062084
1088,0.6,0.83,190.0,203.3,0.6545,517.42,36.18,good,517.6470588235294,1.0,54.86835720570004,38.823529411764696,400.0,1.0,124.92830163581684,117.64705882352939,0.9087516939440107,0.07411133159858568
1089,0.6,0.83,175.5,120.0,0.49,518.32,35.48,fair,517.6470588235294,1.0,69.74343874250668,40.00000000000006,400.0,1.0,128.53330086472766,117.64705882352939,0.8636414391731293,0.09874762822264525
1090,1.42,1.49,196.8,230.4,0.7567,517.32,28.24,excellent,518.8235294117648,1.0,46.18653543184695,28.235294117647072,400.0,1.0,123.5813116179749,118.82352941176475,0.97332126263351,0.06304946644227186
1091,0.76,0.83,146.4,203.3,0.8676,515.02,28.46,excellent,515.2941176470588,1.0,39.69558063933285,28.235294117647015,400.0,1.0,122.04976752352124,115.29411764705878,0.9308881973554827,0.035028636238664236
1092,0.6,1.47,160.9,120.0,0.6977,516.38,34.7,good,516.4705882352941,1.0,51.874332157182316,36.470588235294144,400.0,1.0,121.90414037913263,116.47058823529414,0.9125324208059984,0.05983377745255404
1093,2.19,1.59,164.8,86.0,0.92,513.4,20.17,excellent,514.1176470588235,1.0,30.323512406613485,18.823529411764753,400.0,1.0,120.73623774773218,114.11764705882354,0.9735386050503498,0.027459594116910437
1094,2.17,0.73,186.4,210.9,0.4518,514.85,55.79,fair,510.5882352941177,1.0,94.1483292693415,64.7058823529411,400.0,1.0,125.59797722063117,110.58823529411768,0.7973050976568454,0.1176740690313531
1095,1.55,0.86,191.6,67.6,0.6525,516.06,38.32,good,515.2941176470588,1.0,58.005917998868625,42.35294117647055,400.0,1.0,121.13487656755824,115.29411764705878,0.8623807310707384,0.06926551482311213
1096,0.6,1.21,139.1,120.0,0.4684,516.94,42.01,fair,516.4705882352941,1.0,69.49902941622994,47.05882352941177,400.0,1.0,121.19722837177208,116.47058823529414,0.8981383147135322,0.08343092332831693
1097,0.6,0.83,190.0,103.3,0.6377,520.84,35.79,good,525.8823529411765,1.0,56.78147105297566,37.64705882352939,400.0,1.0,128.39344408984167,125.88235294117646,0.8992622820447619,0.08177104676503343
1098,0.6,1.34,139.1,136.7,0.5385,519.17,41.76,fair,515.2941176470588,1.0,69.08414295011923,47.05882352941177,400.0,1.0,124.9361025136598,115.29411764705878,0.7794397317854413,0.07421988162346818
1099,1.12,0.64,127.0,86.1,0.6443,512.35,40.93,good,516.4705882352941,1.0,58.99249427536153,41.176470588235304,400.0,1.0,120.92971143825976,116.47058823529414,0.9836929659553963,0.05372985646909197
1100,0.6,1.21,146.4,120.0,0.6958,518.53,34.66,good,515.2941176470588,1.0,53.74371945980326,36.47058823529409,400.0,1.0,125.21689933858788,115.29411764705878,0.7805206001425165,0.05827567100100193
1101,2.07,0.94,107.9,243.6,0.4359,516.82,52.69,fair,517.6470588235294,1.0,79.9245507535831,55.29411764705884,400.0,1.0,123.90235985854815,117.64705882352939,0.9081402222460416,0.07511585776975548
1102,0.6,1.34,110.0,120.0,0.2945,519.08,47.95,poor,514.1176470588235,1.0,93.69622557405566,55.29411764705884,400.0,1.0,117.89024927867004,114.11764705882354,0.7940221076979288,0.14658354080704003
1103,1.75,0.7,173.1,118.4,0.4972,514.37,44.43,fair,517.6470588235294,1.0,74.9397407301798,52.94117647058829,400.0,1.0,119.85897334705322,117.64705882352939,0.9818585133238554,0.0865283234021435
1104,0.76,0.7,190.0,136.7,0.7419,515.05,28.56,good,514.1176470588235,1.0,45.076625050841,28.235294117647015,400.0,1.0,121.86496465873623,114.11764705882354,0.8511844900069857,0.06278017042614416
1105,1.76,1.31,102.3,182.1,0.7183,517.29,32.31,good,520.0,1.0,52.48328369968681,31.764705882352985,400.0,1.0,122.80874557724835,120.0,0.9984631232469314,0.07215774640451146
1106,0.6,0.7,153.6,70.0,0.6086,516.35,31.24,good,514.1176470588235,1.0,52.55613616176393,32.94117647058823,400.0,1.0,121.83078478148872,114.11764705882354,0.7926862746250248,0.06764970894100739
1107,1.23,0.84,173.9,219.3,0.6571,516.37,32.48,good,516.4705882352941,1.0,52.8365369603809,32.94117647058823,400.0,1.0,122.24962467219132,116.47058823529414,0.886138760191235,0.06864651335532104
1108,0.6,0.7,175.5,103.3,0.8396,515.84,26.5,excellent,514.1176470588235,1.0,40.165057311980924,27.05882352941171,400.0,1.0,124.8856116929941,114.11764705882354,0.8173807158770574,0.042750521603789914
1109,0.6,1.34,153.6,170.0,0.627,518.94,36.23,good,517.6470588235294,1.0,57.6692733524037,41.17647058823536,400.0,1.0,126.90397452333967,117.64705882352939,0.8339963747774785,0.07366138457842553
1110,0.6,0.96,139.1,70.0,0.7542,513.69,32.18,excellent,511.7647058823529,1.0,50.43962056394551,34.117647058823536,400.0,1.0,117.17726105502179,111.76470588235293,0.8339227066694015,0.062361977703108785
1111,0.76,0.83,131.8,120.0,0.92,511.3,22.87,excellent,510.5882352941177,1.0,35.271903014506506,22.35294117647061,400.0,1.0,119.77146673633214,110.58823529411768,0.845491017446653,0.03775785892776044
1112,0.6,0.96,190.0,220.0,0.6304,518.93,36.79,good,517.6470588235294,1.0,53.23447303251535,37.64705882352939,400.0,1.0,122.9344763046328,117.64705882352939,0.8616555386933837,0.04842227237369012
1113,0.76,0.83,139.1,203.3,0.8187,515.23,26.5,excellent,514.1176470588235,1.0,42.637534485599545,25.882352941176464,400.0,1.0,122.57138174569822,114.11764705882354,0.8418060303227097,0.057608204201656577
1114,0.76,0.83,168.2,220.0,0.7924,514.3,28.41,excellent,515.2941176470588,1.0,42.76797612313703,28.235294117647072,400.0,1.0,122.23890655085118,115.29411764705878,0.9622295475968978,0.043719468594371716
1115,0.6,1.6,110.0,186.7,0.496,517.26,43.44,fair,517.6470588235294,1.0,68.91236097692564,48.23529411764713,400.0,1.0,126.21005166251145,117.64705882352939,0.9345115945210651,0.06606891408721392
1116,1.52,1.46,144.9,71.4,0.92,512.53,22.1,excellent,511.7647058823529,1.0,32.6309328823179,21.176470588235247,400.0,1.0,119.3222827076097,111.76470588235293,0.8557937524381553,0.028285996640999678
1117,0.6,0.7,190.0,70.0,0.6561,516.08,33.57,good,512.9411764705883,1.0,52.70999451982518,34.11764705882359,400.0,1.0,123.16758372037667,112.94117647058829,0.7862611555294912,0.05210000513500337
1118,0.6,0.7,139.1,103.3,0.8561,513.5,27.63,excellent,514.1176470588235,1.0,39.61774357137973,27.05882352941171,400.0,1.0,122.74429144926697,114.11764705882354,0.9507133220994358,0.04030936766652522
1119,0.6,0.83,110.0,153.3,0.6334,516.63,40.36,good,514.1176470588235,1.0,63.91758150147338,40.0,400.0,1.0,122.62537419739229,114.11764705882354,0.8117480555596888,0.08392819779198879
1120,0.6,0.83,168.2,136.7,0.604,517.86,36.56,good,515.2941176470588,1.0,59.73329584665627,38.823529411764696,400.0,1.0,126.31127872838107,115.29411764705878,0.7851271231541443,0.0803069508643868
1121,0.6,0.7,146.4,103.3,0.8206,517.4,29.05,excellent,518.8235294117648,1.0,46.06219645309012,29.41176470588232,400.0,1.0,125.38135573535837,118.82352941176475,0.9829774554486906,0.05993487953701247
1122,0.6,1.21,153.6,153.3,0.4892,518.46,38.5,fair,516.4705882352941,1.0,65.37715259191647,40.0,400.0,1.0,126.74030804801524,116.47058823529414,0.8555509742193916,0.0899377654257113
1123,0.6,0.7,153.6,203.3,0.7065,516.18,28.19,good,518.8235294117648,1.0,48.00355900357833,28.235294117647072,400.0,1.0,124.85205453895917,118.82352941176475,0.9902081043576552,0.07728344358910494
1124,0.76,1.18,150.6,61.1,0.5479,518.83,37.93,fair,518.8235294117648,1.0,62.5325918068277,40.00000000000006,400.0,1.0,127.44895189514946,118.82352941176475,0.9000911309116619,0.07880201854927718
1125,1.08,0.93,117.8,149.3,0.7837,515.41,24.98,excellent,515.2941176470588,1.0,40.416502637026234,25.882352941176464,400.0,1.0,123.10736720248039,115.29411764705878,0.8896614883674325,0.05938828431290159
1126,0.6,0.83,153.6,120.0,0.7675,515.15,32.51,excellent,511.7647058823529,1.0,51.29440941756967,34.117647058823536,400.0,1.0,121.89659787369172,111.76470588235293,0.7824535943764042,0.06421432826888429
1127,0.6,0.83,117.3,186.7,0.7371,513.74,33.59,good,514.1176470588235,1.0,53.250960419967036,34.117647058823536,400.0,1.0,119.16420391113564,114.11764705882354,0.9182136314728769,0.06926031612135278
1128,0.6,1.6,146.4,220.0,0.4785,516.81,41.64,fair,516.4705882352941,1.0,70.57335562252356,44.70588235294122,400.0,1.0,121.42499601476351,116.47058823529414,0.8900521793371419,0.09401846729780498
1129,0.6,1.47,160.9,170.0,0.4527,519.58,42.13,fair,518.8235294117648,1.0,73.59439273496976,48.23529411764707,400.0,1.0,127.26239133027521,118.82352941176475,0.8752372127682704,0.08992408728359509
1130,0.6,0.83,117.3,103.3,0.7613,512.84,32.04,excellent,514.1176470588235,1.0,45.81060933410461,30.58823529411768,400.0,1.0,119.40745483225119,114.11764705882354,0.9654989862804121,0.05030751152272093
1131,0.6,0.7,168.2,70.0,0.7758,514.74,28.38,excellent,515.2941176470588,1.0,43.97367207226399,28.235294117647072,400.0,1.0,120.5687042929637,115.29411764705878,0.9197272387704806,0.05490833622483589
1132,0.55,1.75,198.3,228.5,0.3792,520.15,49.34,poor,525.8823529411765,1.0,90.05009537065621,65.88235294117646,400.0,1.0,119.81177087720543,125.88235294117646,0.9968310622495158,0.11106976111311333
1133,0.71,0.97,167.0,205.1,0.7225,514.28,27.48,good,514.1176470588235,1.0,49.464881658790674,27.05882352941171,400.0,1.0,121.0839591836117,114.11764705882354,0.8673774308280904,0.07726547034414494
1134,0.6,1.21,153.6,86.7,0.4829,518.44,40.62,fair,511.7647058823529,1.0,71.23868325426233,49.411764705882376,400.0,1.0,130.65307428418106,111.76470588235293,0.7215050402152967,0.07514046435312856
1135,1.13,1.29,149.3,166.9,0.6272,514.99,33.25,good,511.7647058823529,1.0,55.547154459641455,35.2941176470589,400.0,1.0,120.61800022588474,111.76470588235293,0.7579818289461485,0.08347542974186946
1136,0.76,0.7,124.5,120.0,0.7316,512.81,31.97,good,511.7647058823529,1.0,47.98033387588001,30.58823529411768,400.0,1.0,124.32239109860056,111.76470588235293,0.8737179652796969,0.06166172256143533
1137,0.6,0.83,139.1,153.3,0.7416,517.58,32.55,good,516.4705882352941,1.0,45.86865831132422,31.764705882352928,400.0,1.0,123.00889506670234,116.47058823529414,0.8795504695030099,0.04747065404975306
1138,0.6,0.96,110.0,203.3,0.6097,516.09,43.16,good,512.9411764705883,1.0,64.60085317679172,43.52941176470591,400.0,1.0,122.20941765756795,112.94117647058829,0.8067538343847562,0.07256577624523786
1139,0.6,1.09,168.2,170.0,0.7336,514.94,30.98,good,511.7647058823529,1.0,51.66546160511111,30.58823529411768,400.0,1.0,119.12793696807732,111.76470588235293,0.7628406911321663,0.06348695285556692
1140,1.03,1.23,180.6,158.6,0.6063,517.86,36.23,good,522.3529411764706,1.0,54.2592310035901,37.64705882352945,400.0,1.0,125.80609065631066,122.35294117647061,0.9446111831315663,0.055903183199905185
1141,0.6,1.6,117.3,203.3,0.5771,513.95,40.84,fair,512.9411764705883,1.0,64.79394455279481,44.70588235294116,400.0,1.0,120.85673645883253,112.94117647058829,0.8471839408600609,0.08068594013087076
1142,2.15,1.33,108.1,230.4,0.6032,515.61,40.35,good,516.4705882352941,1.0,65.27602969827004,42.35294117647055,400.0,1.0,124.13538572515029,116.47058823529414,0.9027546682772738,0.09827931917955707
1143,0.6,0.7,175.5,186.7,0.7519,516.25,31.06,excellent,514.1176470588235,1.0,48.32910106055665,31.764705882352928,400.0,1.0,122.8642409791382,114.11764705882354,0.8147229603955364,0.06602347084549164
1144,1.25,0.67,133.9,158.2,0.657,513.63,35.96,good,509.4117647058824,1.0,58.77531714920458,36.47058823529409,400.0,1.0,119.02311978639177,109.41176470588238,0.7409175163937651,0.07984018297025436
1145,0.6,1.47,117.3,186.7,0.5596,519.71,43.19,fair,520.0,1.0,68.69242857935154,48.23529411764707,400.0,1.0,126.18534692288512,120.0,0.9016551108032479,0.07911168739409115
1146,1.19,0.63,154.6,211.6,0.7224,513.25,34.01,good,515.2941176470588,1.0,56.30973253756311,35.29411764705884,400.0,1.0,121.59673441967979,115.29411764705878,0.9499800062488696,0.07017176226676013
1147,0.6,0.7,182.7,103.3,0.5481,518.47,36.42,fair,516.4705882352941,1.0,62.992723151878664,36.47058823529409,400.0,1.0,125.7456693533621,116.47058823529414,0.8205749727970518,0.10498773424675292
1148,0.6,1.09,160.9,136.7,0.4938,517.92,36.6,fair,516.4705882352941,1.0,68.31322723382901,43.529411764705856,400.0,1.0,126.50927414426323,116.47058823529414,0.8563161574684447,0.0905807288553455
1149,0.6,0.7,160.9,136.7,0.8082,513.85,26.57,excellent,514.1176470588235,1.0,39.68707038644445,24.70588235294116,400.0,1.0,119.91485863926768,114.11764705882354,0.9262200121868494,0.04732908559138431
1150,0.64,0.98,161.1,162.7,0.5697,518.79,37.52,fair,520.0,1.0,71.37024831843934,40.00000000000006,400.0,1.0,123.76794924207304,120.0,0.8978162682880659,0.12373876129668085
1151,1.29,1.14,113.4,103.9,0.6757,515.13,32.42,good,514.1176470588235,1.0,51.00738056246999,32.94117647058823,400.0,1.0,123.07420906210237,114.11764705882354,0.8365074168648959,0.06062578194187305
1152,0.6,1.6,160.9,203.3,0.3013,520.62,44.23,poor,517.6470588235294,1.0,87.80418365323143,57.64705882352939,400.0,1.0,119.74503551957552,117.64705882352939,0.8220939945023233,0.13550222561117103
1153,1.07,1.7,153.8,98.0,0.5127,518.07,40.27,fair,512.9411764705883,1.0,69.21099982624317,40.00000000000006,400.0,1.0,124.05024803474089,112.94117647058829,0.7284256014542412,0.07704088823479804
1154,1.74,0.81,141.5,81.9,0.4457,516.97,44.31,fair,511.7647058823529,1.0,76.14902564223064,48.23529411764713,400.0,1.0,125.32555597935456,111.76470588235293,0.7632001537243942,0.08631862034264856
1155,1.83,0.72,117.5,128.6,0.5331,513.64,47.48,fair,520.0,1.0,72.43365892950116,47.05882352941171,400.0,1.0,119.08185407395507,120.0,0.9452993001952213,0.0831491743814466
1156,0.6,1.47,139.1,103.3,0.5186,517.84,41.78,fair,518.8235294117648,1.0,64.05881049588271,45.88235294117652,400.0,1.0,122.72206704534271,118.82352941176475,0.9405963993300996,0.06753712453607534
1157,0.76,0.7,124.5,220.0,0.75,512.19,31.09,good,509.4117647058824,1.0,48.97660286613714,30.588235294117567,400.0,1.0,120.39448655977192,109.41176470588238,0.781777204980199,0.05837625984206436
1158,0.6,1.09,124.5,203.3,0.4025,518.42,44.25,fair,520.0,1.0,78.11672028230623,51.76470588235293,400.0,1.0,123.98145916559724,120.0,0.9310145200235934,0.09866589156230864
